year,month,state,city,crime_type,incidents,population
2022,6,Rajasthan,Jodhpur,Burglary,43,723714
2022,6,Rajasthan,Jodhpur,Kidnapping,10,728630
2022,8,Rajasthan,Jodhpur,Burglary,44,1405213
2022,8,Rajasthan,Jodhpur,Fraud,73,473298
2022,8,Rajasthan,Jodhpur,Homicide,61,271417
2022,9,Rajasthan,Jodhpur,Assault,32,269487
2022,9,Rajasthan,Jodhpur,Homicide,58,1140591
2022,9,Rajasthan,Jodhpur,Theft,63,763779
2022,10,Rajasthan,Jodhpur,Homicide,40,580194
2022,10,Rajasthan,Jodhpur,Kidnapping,62,408478
2022,10,Rajasthan,Jodhpur,Robbery,14,937914
2022,1,Rajasthan,Udaipur,Assault,63,228538
2022,1,Rajasthan,Udaipur,Kidnapping,14,1165408
2022,1,Rajasthan,Udaipur,Theft,59,718127
2022,6,Rajasthan,Udaipur,Assault,11,843020
2022,6,Rajasthan,Udaipur,Burglary,11,1130604
2022,6,Rajasthan,Udaipur,Kidnapping,50,653337
2022,7,Rajasthan,Udaipur,Burglary,8,1015667
2022,7,Rajasthan,Udaipur,Fraud,7,305395
2022,7,Rajasthan,Udaipur,Robbery,28,1193392
2022,9,Rajasthan,Udaipur,Assault,51,1222205
2022,9,Rajasthan,Udaipur,Fraud,40,1328836
2022,9,Rajasthan,Udaipur,Theft,64,235314
2022,11,Rajasthan,Udaipur,Assault,14,1330039
2022,11,Rajasthan,Udaipur,Homicide,18,1053778
2022,11,Rajasthan,Udaipur,Kidnapping,25,952245
2022,12,Rajasthan,Udaipur,Burglary,10,531093
2022,12,Rajasthan,Udaipur,Homicide,18,1025460
2022,12,Rajasthan,Udaipur,Robbery,51,912069
2022,1,Tamil Nadu,Chennai,Fraud,15,1063383
2022,1,Tamil Nadu,Chennai,Kidnapping,7,874816
2022,1,Tamil Nadu,Chennai,Theft,33,1480228
2022,3,Tamil Nadu,Chennai,Cyber Crime,40,751530
2022,3,Tamil Nadu,Chennai,Homicide,8,453618
2022,3,Tamil Nadu,Chennai,Robbery,7,191635
2022,6,Tamil Nadu,Chennai,Kidnapping,19,1324372
2022,6,Tamil Nadu,Chennai,Robbery,58,371978
2022,6,Tamil Nadu,Chennai,Theft,25,1432859
2022,9,Tamil Nadu,Chennai,Assault,66,656042
2022,9,Tamil Nadu,Chennai,Robbery,4,582488
2022,9,Tamil Nadu,Chennai,Theft,57,886282
2022,10,Tamil Nadu,Chennai,Burglary,5,1130538
2022,10,Tamil Nadu,Chennai,Homicide,37,792111
2022,10,Tamil Nadu,Chennai,Theft,54,1256762
2022,12,Tamil Nadu,Chennai,Homicide,32,1366657
2022,12,Tamil Nadu,Chennai,Kidnapping,42,1090726
2022,12,Tamil Nadu,Chennai,Theft,11,1127279
2022,1,Tamil Nadu,Coimbatore,Assault,70,1483342
2022,1,Tamil Nadu,Coimbatore,Kidnapping,29,624096
2022,1,Tamil Nadu,Coimbatore,Robbery,22,347373
2022,3,Tamil Nadu,Coimbatore,Fraud,62,1189671
2022,3,Tamil Nadu,Coimbatore,Homicide,51,1302632
2022,3,Tamil Nadu,Coimbatore,Kidnapping,20,627629
2022,6,Tamil Nadu,Coimbatore,Fraud,9,371017
2022,6,Tamil Nadu,Coimbatore,Homicide,14,416418
2022,6,Tamil Nadu,Coimbatore,Theft,42,1201858
2022,7,Tamil Nadu,Coimbatore,Cyber Crime,6,503423
2022,7,Tamil Nadu,Coimbatore,Kidnapping,34,762078
2022,7,Tamil Nadu,Coimbatore,Robbery,64,915946
2022,9,Tamil Nadu,Coimbatore,Kidnapping,66,1265070
2022,9,Tamil Nadu,Coimbatore,Robbery,28,632613
2022,9,Tamil Nadu,Coimbatore,Theft,44,1381635
2022,12,Tamil Nadu,Coimbatore,Homicide,52,646206
2022,12,Tamil Nadu,Coimbatore,Kidnapping,56,313596
2022,12,Tamil Nadu,Coimbatore,Theft,66,590303
2022,3,Tamil Nadu,Madurai,Burglary,43,780722
2022,3,Tamil Nadu,Madurai,Homicide,34,318452
2022,3,Tamil Nadu,Madurai,Theft,6,844021
2022,5,Tamil Nadu,Madurai,Cyber Crime,44,964157
2022,5,Tamil Nadu,Madurai,Homicide,20,1348079
2022,5,Tamil Nadu,Madurai,Theft,14,1480943
2022,6,Tamil Nadu,Madurai,Fraud,14,957487
2022,6,Tamil Nadu,Madurai,Kidnapping,5,1193909
2022,6,Tamil Nadu,Madurai,Robbery,56,1484080
2022,8,Tamil Nadu,Madurai,Burglary,21,1067786
2022,8,Tamil Nadu,Madurai,Fraud,51,944953
2022,8,Tamil Nadu,Madurai,Theft,10,655799
2022,9,Tamil Nadu,Madurai,Burglary,57,223741
2022,9,Tamil Nadu,Madurai,Homicide,63,1363617
2022,9,Tamil Nadu,Madurai,Robbery,75,764429
2022,11,Tamil Nadu,Madurai,Assault,48,828363
2022,11,Tamil Nadu,Madurai,Cyber Crime,31,895443
2022,11,Tamil Nadu,Madurai,Theft,67,899212
2022,4,Telangana,Hyderabad,Burglary,26,995339
2022,4,Telangana,Hyderabad,Fraud,16,279955
2022,4,Telangana,Hyderabad,Kidnapping,5,1169818
2022,5,Telangana,Hyderabad,Fraud,30,539247
2022,5,Telangana,Hyderabad,Homicide,30,811287
2022,5,Telangana,Hyderabad,Theft,25,681282
2022,6,Telangana,Hyderabad,Assault,23,373344
2022,6,Telangana,Hyderabad,Homicide,32,174522
2022,6,Telangana,Hyderabad,Kidnapping,8,669137
2022,9,Telangana,Hyderabad,Cyber Crime,36,461126
2022,9,Telangana,Hyderabad,Fraud,60,1284935
2022,9,Telangana,Hyderabad,Robbery,35,104284
2022,10,Telangana,Hyderabad,Cyber Crime,28,830421
2022,10,Telangana,Hyderabad,Fraud,28,779531
2022,10,Telangana,Hyderabad,Kidnapping,46,448974
2022,12,Telangana,Hyderabad,Burglary,39,273163
2022,12,Telangana,Hyderabad,Cyber Crime,32,619535
2022,12,Telangana,Hyderabad,Theft,46,426728
2022,1,Telangana,Karimnagar,Homicide,23,771659
2022,1,Telangana,Karimnagar,Robbery,46,202249
2022,1,Telangana,Karimnagar,Theft,46,392285
2022,4,Telangana,Karimnagar,Burglary,56,1108470
2022,4,Telangana,Karimnagar,Fraud,69,246765
2022,4,Telangana,Karimnagar,Kidnapping,37,1025255
2022,6,Telangana,Karimnagar,Burglary,1,1051481
2022,6,Telangana,Karimnagar,Cyber Crime,9,580705
2022,6,Telangana,Karimnagar,Homicide,59,731540
2022,10,Telangana,Karimnagar,Assault,59,1042084
2022,10,Telangana,Karimnagar,Kidnapping,21,1088767
2022,10,Telangana,Karimnagar,Robbery,52,651500
2022,11,Telangana,Karimnagar,Assault,64,461453
2022,11,Telangana,Karimnagar,Burglary,19,212145
2022,11,Telangana,Karimnagar,Theft,54,1333887
2022,12,Telangana,Karimnagar,Fraud,38,400610
2022,12,Telangana,Karimnagar,Homicide,72,762252
2022,12,Telangana,Karimnagar,Robbery,51,185257
2022,3,Telangana,Warangal,Assault,67,181164
2022,3,Telangana,Warangal,Burglary,21,1298951
2022,3,Telangana,Warangal,Theft,40,808076
2022,4,Telangana,Warangal,Cyber Crime,7,585068
2022,4,Telangana,Warangal,Homicide,66,695046
2022,4,Telangana,Warangal,Kidnapping,74,311200
2022,6,Telangana,Warangal,Homicide,20,1427327
2022,6,Telangana,Warangal,Robbery,43,1283743
2022,6,Telangana,Warangal,Theft,44,240848
2022,7,Telangana,Warangal,Cyber Crime,24,157728
2022,7,Telangana,Warangal,Homicide,60,993479
2022,7,Telangana,Warangal,Theft,34,1358214
2022,9,Telangana,Warangal,Assault,65,606076
2022,9,Telangana,Warangal,Robbery,15,564362
2022,9,Telangana,Warangal,Theft,56,1265095
2022,10,Telangana,Warangal,Cyber Crime,12,1149847
2022,10,Telangana,Warangal,Fraud,37,670134
2022,10,Telangana,Warangal,Robbery,43,306987
2022,1,Uttar Pradesh,Lucknow,Cyber Crime,53,1172328
2022,1,Uttar Pradesh,Lucknow,Homicide,1,1294976
2022,1,Uttar Pradesh,Lucknow,Kidnapping,27,451248
2022,3,Uttar Pradesh,Lucknow,Assault,6,1115403
2022,3,Uttar Pradesh,Lucknow,Cyber Crime,51,1334409
2022,3,Uttar Pradesh,Lucknow,Fraud,56,148712
2022,4,Uttar Pradesh,Lucknow,Assault,49,725815
2022,4,Uttar Pradesh,Lucknow,Cyber Crime,54,1352551
2022,4,Uttar Pradesh,Lucknow,Homicide,15,1435582
2022,7,Uttar Pradesh,Lucknow,Burglary,54,462797
2022,7,Uttar Pradesh,Lucknow,Cyber Crime,37,939632
2022,7,Uttar Pradesh,Lucknow,Theft,26,801393
2022,9,Uttar Pradesh,Lucknow,Burglary,57,1435445
2022,9,Uttar Pradesh,Lucknow,Robbery,30,195270
2022,9,Uttar Pradesh,Lucknow,Theft,4,315683
2022,11,Uttar Pradesh,Lucknow,Burglary,41,1332666
2022,11,Uttar Pradesh,Lucknow,Kidnapping,8,1401144
2022,11,Uttar Pradesh,Lucknow,Theft,29,829463
2022,1,Uttar Pradesh,Noida,Burglary,20,1163301
2022,1,Uttar Pradesh,Noida,Kidnapping,64,1225416
2022,1,Uttar Pradesh,Noida,Robbery,70,834225
2022,4,Uttar Pradesh,Noida,Assault,39,374853
2022,4,Uttar Pradesh,Noida,Fraud,52,1281886
2022,4,Uttar Pradesh,Noida,Kidnapping,9,1364597
2022,5,Uttar Pradesh,Noida,Homicide,13,758707
2022,5,Uttar Pradesh,Noida,Robbery,37,695273
2022,5,Uttar Pradesh,Noida,Theft,50,112844
2022,6,Uttar Pradesh,Noida,Assault,11,1187143
2022,6,Uttar Pradesh,Noida,Homicide,3,426632
2022,6,Uttar Pradesh,Noida,Kidnapping,44,628597
2022,10,Uttar Pradesh,Noida,Assault,26,651775
2022,10,Uttar Pradesh,Noida,Fraud,52,801032
2022,10,Uttar Pradesh,Noida,Kidnapping,81,100940
2022,11,Uttar Pradesh,Noida,Cyber Crime,16,740565
2022,11,Uttar Pradesh,Noida,Kidnapping,28,1378453
2022,11,Uttar Pradesh,Noida,Robbery,38,292071
2022,1,Uttar Pradesh,Varanasi,Assault,37,1035036
2022,1,Uttar Pradesh,Varanasi,Cyber Crime,49,1426811
2022,1,Uttar Pradesh,Varanasi,Robbery,40,1198688
2022,4,Uttar Pradesh,Varanasi,Assault,27,984060
2022,4,Uttar Pradesh,Varanasi,Cyber Crime,54,610380
2022,4,Uttar Pradesh,Varanasi,Robbery,66,700906
2022,5,Uttar Pradesh,Varanasi,Assault,30,954120
2022,5,Uttar Pradesh,Varanasi,Kidnapping,44,1071053
2022,5,Uttar Pradesh,Varanasi,Robbery,7,783874
2022,7,Uttar Pradesh,Varanasi,Fraud,23,363198
2022,7,Uttar Pradesh,Varanasi,Kidnapping,59,1200300
2022,7,Uttar Pradesh,Varanasi,Theft,66,1185886
2022,10,Uttar Pradesh,Varanasi,Homicide,57,471431
2022,10,Uttar Pradesh,Varanasi,Robbery,59,692201
2022,10,Uttar Pradesh,Varanasi,Theft,51,1201330
2022,11,Uttar Pradesh,Varanasi,Fraud,50,739000
2022,11,Uttar Pradesh,Varanasi,Homicide,67,347646
2022,11,Uttar Pradesh,Varanasi,Theft,7,371309
2022,3,West Bengal,Durgapur,Assault,41,1083047
2022,3,West Bengal,Durgapur,Kidnapping,41,908189
2022,3,West Bengal,Durgapur,Theft,33,493064
2022,7,West Bengal,Durgapur,Assault,50,131370
2022,7,West Bengal,Durgapur,Fraud,16,111405
2022,7,West Bengal,Durgapur,Kidnapping,17,509825
2022,8,West Bengal,Durgapur,Fraud,22,903969
2022,8,West Bengal,Durgapur,Kidnapping,63,551375
2022,8,West Bengal,Durgapur,Robbery,15,262912
2022,9,West Bengal,Durgapur,Homicide,34,806462
2022,9,West Bengal,Durgapur,Kidnapping,47,797063
2022,9,West Bengal,Durgapur,Robbery,8,379535
2022,10,West Bengal,Durgapur,Burglary,51,261141
2022,10,West Bengal,Durgapur,Kidnapping,56,888137
2022,10,West Bengal,Durgapur,Robbery,22,1120547
2022,11,West Bengal,Durgapur,Homicide,66,1473466
2022,11,West Bengal,Durgapur,Robbery,39,383776
2022,11,West Bengal,Durgapur,Theft,8,899488
2022,2,West Bengal,Howrah,Homicide,18,1128830
2022,2,West Bengal,Howrah,Kidnapping,33,314873
2022,2,West Bengal,Howrah,Robbery,61,260272
2022,3,West Bengal,Howrah,Cyber Crime,52,1294864
2022,3,West Bengal,Howrah,Kidnapping,68,286898
2022,3,West Bengal,Howrah,Theft,20,1100626
2022,6,West Bengal,Howrah,Assault,37,1102876
2022,6,West Bengal,Howrah,Kidnapping,61,1222669
2022,6,West Bengal,Howrah,Robbery,45,372561
2022,7,West Bengal,Howrah,Cyber Crime,62,1415481
2022,7,West Bengal,Howrah,Robbery,66,930510
2022,7,West Bengal,Howrah,Theft,63,1274632
2022,10,West Bengal,Howrah,Cyber Crime,50,520233
2022,10,West Bengal,Howrah,Kidnapping,30,151394
2022,10,West Bengal,Howrah,Theft,59,687491
2022,11,West Bengal,Howrah,Assault,5,1082878
2022,11,West Bengal,Howrah,Fraud,23,419086
2022,11,West Bengal,Howrah,Robbery,16,821224
2022,1,West Bengal,Kolkata,Fraud,6,1492566
2022,1,West Bengal,Kolkata,Kidnapping,77,1358341
2022,1,West Bengal,Kolkata,Robbery,39,700223
2022,2,West Bengal,Kolkata,Homicide,40,688283
2022,2,West Bengal,Kolkata,Kidnapping,6,605829
2022,2,West Bengal,Kolkata,Theft,32,1110403
2022,3,West Bengal,Kolkata,Assault,34,1217079
2022,3,West Bengal,Kolkata,Burglary,27,559577
2022,3,West Bengal,Kolkata,Fraud,40,619019
2022,6,West Bengal,Kolkata,Burglary,15,671538
2022,6,West Bengal,Kolkata,Homicide,8,658780
2022,6,West Bengal,Kolkata,Theft,55,632046
2022,7,West Bengal,Kolkata,Assault,59,905432
2022,7,West Bengal,Kolkata,Robbery,8,1149410
2022,7,West Bengal,Kolkata,Theft,59,875360
2022,11,West Bengal,Kolkata,Cyber Crime,56,605814
2022,11,West Bengal,Kolkata,Homicide,66,830606
2022,11,West Bengal,Kolkata,Kidnapping,31,250952
2023,1,Delhi,Dwarka,Assault,47,1341031
2023,1,Delhi,Dwarka,Kidnapping,65,1074564
2023,1,Delhi,Dwarka,Theft,26,1163871
2023,4,Delhi,Dwarka,Assault,23,1193846
2023,4,Delhi,Dwarka,Fraud,41,604921
2023,4,Delhi,Dwarka,Kidnapping,50,146203
2023,5,Delhi,Dwarka,Burglary,66,1472694
2023,5,Delhi,Dwarka,Cyber Crime,58,480101
2023,5,Delhi,Dwarka,Robbery,42,381242
2023,6,Delhi,Dwarka,Assault,49,101747
2023,6,Delhi,Dwarka,Fraud,25,746936
2023,6,Delhi,Dwarka,Theft,22,838234
2023,9,Delhi,Dwarka,Cyber Crime,16,1300553
2023,9,Delhi,Dwarka,Kidnapping,34,939913
2023,9,Delhi,Dwarka,Theft,42,1075473
2023,11,Delhi,Dwarka,Burglary,58,1097308
2023,11,Delhi,Dwarka,Fraud,39,999777
2023,11,Delhi,Dwarka,Robbery,46,1424329
2023,1,Delhi,New Delhi,Cyber Crime,24,292861
2023,1,Delhi,New Delhi,Homicide,58,1365400
2023,1,Delhi,New Delhi,Theft,19,807039
2023,3,Delhi,New Delhi,Fraud,13,1297143
2023,3,Delhi,New Delhi,Robbery,63,1465828
2023,3,Delhi,New Delhi,Theft,59,1190391
2023,5,Delhi,New Delhi,Assault,60,183984
2023,5,Delhi,New Delhi,Burglary,9,1187141
2023,5,Delhi,New Delhi,Fraud,7,479702
2023,6,Delhi,New Delhi,Burglary,81,1252678
2023,6,Delhi,New Delhi,Kidnapping,49,1155875
2023,6,Delhi,New Delhi,Theft,64,1259683
2023,10,Delhi,New Delhi,Assault,33,229195
2023,10,Delhi,New Delhi,Burglary,44,293306
2023,10,Delhi,New Delhi,Fraud,26,1431161
2023,12,Delhi,New Delhi,Burglary,64,1160939
2023,12,Delhi,New Delhi,Cyber Crime,26,1489141
2023,12,Delhi,New Delhi,Robbery,11,1469430
2023,1,Delhi,Rohini,Assault,44,941613
2023,1,Delhi,Rohini,Cyber Crime,44,850587
2023,1,Delhi,Rohini,Kidnapping,8,1380486
2023,4,Delhi,Rohini,Assault,67,1414271
2023,4,Delhi,Rohini,Fraud,51,280328
2023,4,Delhi,Rohini,Homicide,27,216950
2023,6,Delhi,Rohini,Kidnapping,28,830177
2023,6,Delhi,Rohini,Robbery,17,330650
2023,6,Delhi,Rohini,Theft,77,301214
2023,7,Delhi,Rohini,Assault,11,1061634
2023,7,Delhi,Rohini,Kidnapping,23,1447126
2023,7,Delhi,Rohini,Theft,10,218359
2023,9,Delhi,Rohini,Assault,9,556588
2023,9,Delhi,Rohini,Robbery,51,368250
2023,9,Delhi,Rohini,Theft,37,486918
2023,11,Delhi,Rohini,Homicide,51,304772
2023,11,Delhi,Rohini,Robbery,17,1473090
2023,11,Delhi,Rohini,Theft,53,664152
2023,3,Gujarat,Ahmedabad,Cyber Crime,50,1185972
2023,3,Gujarat,Ahmedabad,Homicide,77,1021809
2023,3,Gujarat,Ahmedabad,Kidnapping,44,1059008
2023,5,Gujarat,Ahmedabad,Assault,33,1137694
2023,5,Gujarat,Ahmedabad,Burglary,38,870387
2023,5,Gujarat,Ahmedabad,Kidnapping,40,1314578
2023,6,Gujarat,Ahmedabad,Fraud,33,374017
2023,6,Gujarat,Ahmedabad,Robbery,49,1303275
2023,6,Gujarat,Ahmedabad,Theft,21,1126985
2023,7,Gujarat,Ahmedabad,Fraud,45,565540
2023,7,Gujarat,Ahmedabad,Homicide,57,1238195
2023,7,Gujarat,Ahmedabad,Robbery,40,1015435
2023,8,Gujarat,Ahmedabad,Homicide,62,1405786
2023,8,Gujarat,Ahmedabad,Kidnapping,37,666941
2023,8,Gujarat,Ahmedabad,Robbery,27,198558
2023,12,Gujarat,Ahmedabad,Burglary,20,1463100
2023,12,Gujarat,Ahmedabad,Fraud,12,680961
2023,12,Gujarat,Ahmedabad,Kidnapping,32,338317
2023,3,Gujarat,Surat,Burglary,20,563494
2023,3,Gujarat,Surat,Cyber Crime,55,121101
2023,3,Gujarat,Surat,Theft,51,903961
2023,5,Gujarat,Surat,Fraud,58,1455867
2023,5,Gujarat,Surat,Robbery,27,1033547
2023,5,Gujarat,Surat,Theft,25,1490176
2023,7,Gujarat,Surat,Assault,33,481564
2023,7,Gujarat,Surat,Burglary,70,1199356
2023,7,Gujarat,Surat,Theft,9,903715
2023,8,Gujarat,Surat,Burglary,12,281249
2023,8,Gujarat,Surat,Cyber Crime,79,436597
2023,8,Gujarat,Surat,Fraud,64,312425
2023,9,Gujarat,Surat,Assault,67,594479
2023,9,Gujarat,Surat,Homicide,49,1385928
2023,9,Gujarat,Surat,Kidnapping,9,1137203
2023,10,Gujarat,Surat,Kidnapping,48,1202030
2023,10,Gujarat,Surat,Robbery,56,588254
2023,10,Gujarat,Surat,Theft,8,308388
2023,1,Gujarat,Vadodara,Cyber Crime,70,1407971
2023,1,Gujarat,Vadodara,Homicide,16,450605
2023,1,Gujarat,Vadodara,Kidnapping,19,978810
2023,4,Gujarat,Vadodara,Burglary,24,343892
2023,4,Gujarat,Vadodara,Fraud,32,1198010
2023,4,Gujarat,Vadodara,Kidnapping,36,812170
2023,6,Gujarat,Vadodara,Burglary,31,712944
2023,6,Gujarat,Vadodara,Cyber Crime,41,829314
2023,6,Gujarat,Vadodara,Theft,18,1280448
2023,8,Gujarat,Vadodara,Assault,20,394396
2023,8,Gujarat,Vadodara,Fraud,27,322341
2023,8,Gujarat,Vadodara,Theft,44,1352102
2023,11,Gujarat,Vadodara,Cyber Crime,57,972487
2023,11,Gujarat,Vadodara,Kidnapping,73,1230674
2023,11,Gujarat,Vadodara,Robbery,12,819100
2023,12,Gujarat,Vadodara,Assault,27,1306570
2023,12,Gujarat,Vadodara,Burglary,32,1425783
2023,12,Gujarat,Vadodara,Fraud,56,1102951
2023,1,Karnataka,Bengaluru,Assault,43,1020429
2023,1,Karnataka,Bengaluru,Burglary,57,1247646
2023,1,Karnataka,Bengaluru,Kidnapping,22,1099288
2023,3,Karnataka,Bengaluru,Burglary,58,1135817
2023,3,Karnataka,Bengaluru,Fraud,74,509546
2023,3,Karnataka,Bengaluru,Robbery,57,360091
2023,7,Karnataka,Bengaluru,Homicide,23,1212261
2023,7,Karnataka,Bengaluru,Kidnapping,52,1276066
2023,7,Karnataka,Bengaluru,Robbery,48,1213060
2023,8,Karnataka,Bengaluru,Assault,20,798663
2023,8,Karnataka,Bengaluru,Burglary,39,681155
2023,8,Karnataka,Bengaluru,Robbery,74,893450
2023,10,Karnataka,Bengaluru,Fraud,5,878008
2023,10,Karnataka,Bengaluru,Homicide,71,1020455
2023,10,Karnataka,Bengaluru,Robbery,21,802467
2023,11,Karnataka,Bengaluru,Assault,15,417083
2023,11,Karnataka,Bengaluru,Homicide,31,1166883
2023,11,Karnataka,Bengaluru,Kidnapping,14,455147
2023,1,Karnataka,Mangaluru,Homicide,50,429928
2023,1,Karnataka,Mangaluru,Robbery,20,483527
2023,1,Karnataka,Mangaluru,Theft,41,298230
2023,2,Karnataka,Mangaluru,Assault,25,1255221
2023,2,Karnataka,Mangaluru,Fraud,32,576313
2023,2,Karnataka,Mangaluru,Kidnapping,13,452362
2023,6,Karnataka,Mangaluru,Assault,64,326567
2023,6,Karnataka,Mangaluru,Homicide,34,967580
2023,6,Karnataka,Mangaluru,Theft,44,737375
2023,7,Karnataka,Mangaluru,Fraud,43,286109
2023,7,Karnataka,Mangaluru,Robbery,52,1397625
2023,7,Karnataka,Mangaluru,Theft,16,550510
2023,8,Karnataka,Mangaluru,Assault,19,556202
2023,8,Karnataka,Mangaluru,Burglary,59,774490
2023,8,Karnataka,Mangaluru,Theft,53,247961
2023,11,Karnataka,Mangaluru,Assault,78,918501
2023,11,Karnataka,Mangaluru,Fraud,18,149385
2023,11,Karnataka,Mangaluru,Homicide,53,515583
2023,2,Karnataka,Mysuru,Cyber Crime,47,690992
2023,2,Karnataka,Mysuru,Homicide,31,1361729
2023,2,Karnataka,Mysuru,Kidnapping,55,1221710
2023,3,Karnataka,Mysuru,Burglary,33,992558
2023,3,Karnataka,Mysuru,Homicide,63,116376
2023,3,Karnataka,Mysuru,Kidnapping,18,984092
2023,6,Karnataka,Mysuru,Cyber Crime,24,698224
2023,6,Karnataka,Mysuru,Homicide,60,1284349
2023,6,Karnataka,Mysuru,Robbery,61,1382276
2023,8,Karnataka,Mysuru,Fraud,27,746582
2023,8,Karnataka,Mysuru,Homicide,15,907935
2023,8,Karnataka,Mysuru,Theft,10,780134
2023,10,Karnataka,Mysuru,Assault,44,508009
2023,10,Karnataka,Mysuru,Fraud,31,363515
2023,10,Karnataka,Mysuru,Homicide,69,1331215
2023,11,Karnataka,Mysuru,Burglary,63,256337
2023,11,Karnataka,Mysuru,Fraud,71,1431086
2023,11,Karnataka,Mysuru,Homicide,12,1454164
2023,1,Kerala,Kochi,Burglary,6,1297402
2023,1,Kerala,Kochi,Kidnapping,41,406021
2023,1,Kerala,Kochi,Robbery,51,1429126
2023,6,Kerala,Kochi,Kidnapping,63,571285
2023,6,Kerala,Kochi,Robbery,40,1038053
2023,6,Kerala,Kochi,Theft,33,578789
2023,9,Kerala,Kochi,Assault,38,583927
2023,9,Kerala,Kochi,Fraud,37,171729
2023,9,Kerala,Kochi,Theft,37,1126841
2023,10,Kerala,Kochi,Fraud,23,455940
2023,10,Kerala,Kochi,Homicide,14,275745
2023,10,Kerala,Kochi,Robbery,28,524299
2023,11,Kerala,Kochi,Assault,39,534142
2023,11,Kerala,Kochi,Fraud,54,686041
2023,11,Kerala,Kochi,Robbery,18,688403
2023,12,Kerala,Kochi,Cyber Crime,3,570547
2023,12,Kerala,Kochi,Kidnapping,67,1394190
2023,12,Kerala,Kochi,Theft,21,1158071
2023,4,Kerala,Kozhikode,Burglary,7,1112269
2023,4,Kerala,Kozhikode,Kidnapping,38,1317621
2023,4,Kerala,Kozhikode,Theft,52,829405
2023,5,Kerala,Kozhikode,Cyber Crime,32,1169555
2023,5,Kerala,Kozhikode,Fraud,74,347835
2023,5,Kerala,Kozhikode,Robbery,58,1221248
2023,8,Kerala,Kozhikode,Burglary,35,1240914
2023,8,Kerala,Kozhikode,Kidnapping,36,1273310
2023,8,Kerala,Kozhikode,Robbery,11,1226349
2023,10,Kerala,Kozhikode,Assault,57,863958
2023,10,Kerala,Kozhikode,Homicide,13,1051673
2023,10,Kerala,Kozhikode,Kidnapping,41,142999
2023,11,Kerala,Kozhikode,Assault,14,1433282
2023,11,Kerala,Kozhikode,Robbery,49,335405
2023,11,Kerala,Kozhikode,Theft,74,450847
2023,12,Kerala,Kozhikode,Cyber Crime,57,239084
2023,12,Kerala,Kozhikode,Fraud,43,1300467
2023,12,Kerala,Kozhikode,Kidnapping,50,1408743
2023,1,Kerala,Thiruvananthapuram,Burglary,62,189642
2023,1,Kerala,Thiruvananthapuram,Cyber Crime,32,248951
2023,1,Kerala,Thiruvananthapuram,Fraud,71,1122176
2023,2,Kerala,Thiruvananthapuram,Homicide,48,530974
2023,2,Kerala,Thiruvananthapuram,Robbery,68,172434
2023,2,Kerala,Thiruvananthapuram,Theft,16,115943
2023,5,Kerala,Thiruvananthapuram,Burglary,43,1166672
2023,5,Kerala,Thiruvananthapuram,Cyber Crime,58,1161073
2023,5,Kerala,Thiruvananthapuram,Theft,23,797898
2023,9,Kerala,Thiruvananthapuram,Cyber Crime,9,446595
2023,9,Kerala,Thiruvananthapuram,Fraud,46,159172
2023,9,Kerala,Thiruvananthapuram,Kidnapping,60,229367
2023,10,Kerala,Thiruvananthapuram,Assault,21,716046
2023,10,Kerala,Thiruvananthapuram,Burglary,34,383779
2023,10,Kerala,Thiruvananthapuram,Cyber Crime,35,554809
2023,12,Kerala,Thiruvananthapuram,Burglary,59,1184298
2023,12,Kerala,Thiruvananthapuram,Fraud,40,525164
2023,12,Kerala,Thiruvananthapuram,Homicide,40,343399
2023,1,Maharashtra,Nagpur,Burglary,56,646404
2023,1,Maharashtra,Nagpur,Kidnapping,44,291481
2023,1,Maharashtra,Nagpur,Robbery,46,550897
2023,5,Maharashtra,Nagpur,Cyber Crime,6,1290614
2023,5,Maharashtra,Nagpur,Robbery,47,401162
2023,5,Maharashtra,Nagpur,Theft,39,232901
2023,7,Maharashtra,Nagpur,Cyber Crime,43,481415
2023,7,Maharashtra,Nagpur,Kidnapping,52,293769
2023,7,Maharashtra,Nagpur,Theft,24,256483
2023,8,Maharashtra,Nagpur,Cyber Crime,19,366715
2023,8,Maharashtra,Nagpur,Fraud,10,1441062
2023,8,Maharashtra,Nagpur,Homicide,48,294341
2023,9,Maharashtra,Nagpur,Assault,24,569273
2023,9,Maharashtra,Nagpur,Burglary,17,205312
2023,9,Maharashtra,Nagpur,Cyber Crime,64,1060991
2023,11,Maharashtra,Nagpur,Cyber Crime,35,1176711
2023,11,Maharashtra,Nagpur,Fraud,46,803852
2023,11,Maharashtra,Nagpur,Robbery,50,1120274
2023,1,Maharashtra,Nashik,Fraud,27,890986
2023,1,Maharashtra,Nashik,Kidnapping,16,605294
2023,1,Maharashtra,Nashik,Robbery,30,880419
2023,3,Maharashtra,Nashik,Assault,20,1329278
2023,3,Maharashtra,Nashik,Fraud,33,454042
2023,3,Maharashtra,Nashik,Robbery,15,1383024
2023,6,Maharashtra,Nashik,Cyber Crime,19,134169
2023,6,Maharashtra,Nashik,Kidnapping,18,1182253
2023,6,Maharashtra,Nashik,Theft,20,1362843
2023,7,Maharashtra,Nashik,Burglary,19,1019657
2023,7,Maharashtra,Nashik,Cyber Crime,51,509929
2023,7,Maharashtra,Nashik,Robbery,32,671305
2023,8,Maharashtra,Nashik,Burglary,18,257620
